Year,Geography Level,NAME,FIPS,Value Type,Source,Dataset,Values,Role
2002,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,BIRTHS,Moodys-County,Moodys,9205.094207587226,Peer
2000,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,DEATHS,Moodys-County,Moodys,-3453.999585158019,Peer
1985,Metropolitan Statistical Area,Houston MSA,26420,DOMESTICMIG,Moodys-CBSA,Moodys,15820.925871666152,Peer
2010,Metropolitan Statistical Area,Dallas MSA,19100,GQESTIMATESBASE,Census-CBSA,PEP_Vintage_2020,77509.0,Peer
1992,County or Equivalent,Travis County,48453,INTERNATIONALMIG,Moodys-County,Moodys,7674.844651281405,Focus
1994,Metropolitan Statistical Area,San Antonio MSA,41700,INTERNATIONALMIG,Moodys-CBSA,Moodys,14289.770466946906,Peer
2014,Metropolitan Statistical Area,Houston MSA,26420,DEATHS,Census-CBSA,PEP_Vintage_2020,-36753.0,Peer
2003,Metropolitan Statistical Area,San Antonio MSA,41700,INTERNATIONALMIG,Moodys-CBSA,Moodys,-923.3835510350467,Peer
1988,County or Equivalent,Travis County,48453,INTERNATIONALMIG,Moodys-County,Moodys,5439.005872025507,Focus
1985,National,US,00,DOMESTICMIG,Moodys-US,Moodys,996.3011807235271,Benchmark
2017,Metropolitan Statistical Area,Houston MSA,26420,RNATURALCHG,Census-CBSA,PEP_Vintage_2020,51.9868586521,Peer
2007,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,RESIDUAL,Moodys-County,Moodys,450.0000000000002,Peer
2002,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,DEATHS,Moodys-County,Moodys,-3799.8445218404363,Peer
1984,State,Texas,48,NATURALCHG,Moodys-State,Moodys,177830.04407620535,Benchmark
2014,County or Equivalent,Travis County,48453,POPESTIMATE,Census-County-State-US,PEP_Vintage_2020,1152411.0,Focus
2023,Metropolitan Statistical Area,Houston MSA,26420,RNATURALCHG,Census-CBSA,PEP_Vintage_2025,44.379334701000005,Peer
1987,Metropolitan Statistical Area,San Antonio MSA,41700,NATURALCHG,Moodys-CBSA,Moodys,16224.967609411087,Peer
1982,Metropolitan Statistical Area,Dallas MSA,19100,DEATHS,Moodys-CBSA,Moodys,-21800.000304045047,Peer
2010,Metropolitan Statistical Area,San Antonio MSA,41700,GQESTIMATESBASE,Census-CBSA,PEP_Vintage_2020,49032.0,Peer
2002,Metropolitan Statistical Area,San Antonio MSA,41700,NATURALCHG,Moodys-CBSA,Moodys,15650.734363350872,Peer
1989,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,DEATHS,Moodys-County,Moodys,-2624.3176862038954,Peer
1984,National,US,00,DEATHS,Moodys-US,Moodys,-2033566.9261921379,Benchmark
2022,National,US,00,INTERNATIONALMIG,Census-County-State-US,PEP_Vintage_2025,1672112.0,Benchmark
1987,National,US,00,POPESTIMATE,Moodys-US,Moodys,242336990.86705217,Benchmark
1997,Metropolitan Statistical Area,San Antonio MSA,41700,RESIDUAL,Moodys-CBSA,Moodys,581.3306410405261,Peer
2001,County or Equivalent,Travis County,48453,POPESTIMATE,Moodys-County,Moodys,844877.0,Focus
2010,Metropolitan Statistical Area,Dallas MSA,19100,CENSUS,Census-CBSA,PEP_Vintage_2020,6366542.0,Peer
2003,County or Equivalent,Travis County,48453,BIRTHS,Moodys-County,Moodys,14308.508531186138,Focus
2017,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,POPESTIMATE,Census-County-State-US,PEP_Vintage_2020,1010104.0,Peer
1984,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,BIRTHS,Moodys-County,Moodys,4335.139089320619,Peer
2015,State,Texas,48,GQESTIMATES,Census-County-State-US,PEP_Vintage_2020,599889.0,Benchmark
2014,State,Texas,48,RBIRTH,Census-County-State-US,PEP_Vintage_2020,14.756616699,Benchmark
2013,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,DEATHS,Census-County-State-US,PEP_Vintage_2020,-5265.0,Peer
2025,Metropolitan Statistical Area,Austin MSA,12420,BIRTHS,Census-CBSA,PEP_Vintage_2025,30313.0,Broad
1989,Metropolitan Statistical Area,Houston MSA,26420,DOMESTICMIG,Moodys-CBSA,Moodys,-2763.5108450783237,Peer
1990,State,Texas,48,DEATHS,Moodys-State,Moodys,-123829.26140684036,Benchmark
2016,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,RINTERNATIONALMIG,Census-County-State-US,PEP_Vintage_2020,7.8404309063,Peer
2004,State,Texas,48,DEATHS,Moodys-State,Moodys,-154858.16174772664,Benchmark
2002,State,Texas,48,POPESTIMATE,Moodys-State,Moodys,21690324.999999996,Benchmark
2021,Metropolitan Statistical Area,Houston MSA,26420,NPOPCHG,Census-CBSA,PEP_Vintage_2025,78760.0,Peer
1994,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,INTERNATIONALMIG,Moodys-County,Moodys,285.8869885997768,Peer
1999,Metropolitan Statistical Area,San Antonio MSA,41700,DOMESTICMIG,Moodys-CBSA,Moodys,7201.974121671889,Peer
2015,Metropolitan Statistical Area,San Antonio MSA,41700,GQESTIMATES,Census-CBSA,PEP_Vintage_2020,49779.0,Peer
1986,State,Texas,48,RESIDUAL,Moodys-State,Moodys,5910.999999999997,Benchmark
2018,Metropolitan Statistical Area,San Antonio MSA,41700,RESIDUAL,Census-CBSA,PEP_Vintage_2020,59.0,Peer
2010,State,Texas,48,DEATHS,Census-County-State-US,PEP_Vintage_2020,-164088.0,Benchmark
2017,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,RNETMIG,Census-County-State-US,PEP_Vintage_2020,199.4527390987,Peer
2004,Metropolitan Statistical Area,Austin MSA,12420,DOMESTICMIG,Moodys-CBSA,Moodys,12166.478136558624,Broad
2021,Metropolitan Statistical Area,Houston MSA,26420,NATURALCHG,Census-CBSA,PEP_Vintage_2025,34919.0,Peer
1996,Metropolitan Statistical Area,San Antonio MSA,41700,NATURALCHG,Moodys-CBSA,Moodys,14828.11886268666,Peer
1988,Metropolitan Statistical Area,San Antonio MSA,41700,DOMESTICMIG,Moodys-CBSA,Moodys,7104.322770076703,Peer
2024,Metropolitan Statistical Area,Houston MSA,26420,DOMESTICMIG,Census-CBSA,PEP_Vintage_2025,20136.0,Peer
2017,Metropolitan Statistical Area,Austin MSA,12420,NATURALCHG,Census-CBSA,PEP_Vintage_2020,15569.0,Broad
2021,State,Texas,48,POPESTIMATE,Census-County-State-US,PEP_Vintage_2025,29572672.0,Benchmark
1997,State,Texas,48,NATURALCHG,Moodys-State,Moodys,197739.5726921804,Benchmark
2013,State,Texas,48,BIRTHS,Census-County-State-US,PEP_Vintage_2020,384426.0,Benchmark
2015,National,US,00,DEATHS,Census-County-State-US,PEP_Vintage_2020,-2699826.0,Benchmark
1988,State,Texas,48,NATURALCHG,Moodys-State,Moodys,179498.01604246075,Benchmark
2005,Place,Austin City,4805000,POPESTIMATE,Census-Place,PEP City and Town Intercensal Datasets: 2000-2010,708423.0,Peer
2019,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,GQESTIMATES,Census-County-State-US,PEP_Vintage_2020,19525.0,Peer
2014,Metropolitan Statistical Area,San Antonio MSA,41700,RDEATH,Census-CBSA,PEP_Vintage_2020,66.82392721069999,Peer
2025,Metropolitan Statistical Area,Austin MSA,12420,RDEATH,Census-CBSA,PEP_Vintage_2025,30.629642332,Broad
2021,County or Equivalent,Travis County,48453,NPOPCHG,Census-County-State-US,PEP_Vintage_2025,12611.0,Focus
2014,Metropolitan Statistical Area,San Antonio MSA,41700,INTERNATIONALMIG,Census-CBSA,PEP_Vintage_2020,6250.0,Peer
2018,State,Texas,48,RNETMIG,Census-County-State-US,PEP_Vintage_2020,5.4036514566,Benchmark
1993,Metropolitan Statistical Area,Austin MSA,12420,BIRTHS,Moodys-CBSA,Moodys,15192.65088703395,Broad
2021,State,Texas,48,NETMIG,Census-County-State-US,PEP_Vintage_2025,242841.0,Benchmark
2016,State,Texas,48,GQESTIMATES,Census-County-State-US,PEP_Vintage_2020,595799.0,Benchmark
2017,National,US,00,DEATHS,Census-County-State-US,PEP_Vintage_2020,-2788163.0,Benchmark
2023,Metropolitan Statistical Area,Austin MSA,12420,RNATURALCHG,Census-CBSA,PEP_Vintage_2025,30.696887052,Broad
2012,Metropolitan Statistical Area,Austin MSA,12420,RNETMIG,Census-CBSA,PEP_Vintage_2020,61.0099760427,Broad
2016,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,RNETMIG,Census-County-State-US,PEP_Vintage_2020,204.7145621462,Peer
1985,National,US,00,BIRTHS,Moodys-US,Moodys,3731735.9206301193,Benchmark
1987,State,Texas,48,NATURALCHG,Moodys-State,Moodys,185645.04100831403,Benchmark
2000,County or Equivalent,Travis County,48453,POPESTIMATE,Moodys-County,Moodys,819691.9999999998,Focus
2020,Metropolitan Statistical Area,Dallas MSA,19100,RESIDUAL,Census-CBSA,PEP_Vintage_2025,-22.0,Peer
2021,Metropolitan Statistical Area,Austin MSA,12420,RNATURALCHG,Census-CBSA,PEP_Vintage_2025,22.956013641,Broad
1998,Metropolitan Statistical Area,San Antonio MSA,41700,DOMESTICMIG,Moodys-CBSA,Moodys,8196.537811935796,Peer
2000,Metropolitan Statistical Area,Dallas MSA,19100,RESIDUAL,Moodys-CBSA,Moodys,1851.508793406803,Peer
1988,Metropolitan Statistical Area,Houston MSA,26420,DOMESTICMIG,Moodys-CBSA,Moodys,-14863.863800718202,Peer
1994,National,US,00,BIRTHS,Moodys-US,Moodys,4014439.5809108033,Benchmark
1984,Metropolitan Statistical Area,Houston MSA,26420,DEATHS,Moodys-CBSA,Moodys,-21050.7014332057,Peer
2019,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,DEATHS,Census-County-State-US,PEP_Vintage_2020,-6874.0,Peer
2017,County or Equivalent,Travis County,48453,BIRTHS,Census-County-State-US,PEP_Vintage_2020,15525.0,Focus
2010,Metropolitan Statistical Area,San Antonio MSA,41700,POPESTIMATE,Census-CBSA,PEP_Vintage_2020,2153021.0,Peer
2023,Metropolitan Statistical Area,Austin MSA,12420,RDEATH,Census-CBSA,PEP_Vintage_2025,33.28623987,Broad
1986,County or Equivalent,Travis County,48453,DEATHS,Moodys-County,Moodys,-2878.457317193784,Focus
2017,State,Texas,48,RNETMIG,Census-County-State-US,PEP_Vintage_2020,6.4414453012,Benchmark
1998,Metropolitan Statistical Area,Houston MSA,26420,RESIDUAL,Moodys-CBSA,Moodys,1618.708855801699,Peer
2016,National,US,00,RBIRTH,Census-County-State-US,PEP_Vintage_2020,12.335795903,Benchmark
2016,National,US,00,RDOMESTICMIG,Census-County-State-US,PEP_Vintage_2020,0.0,Benchmark
2025,National,US,00,RDOMESTICMIG,Census-County-State-US,PEP_Vintage_2025,0.0,Benchmark
2024,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,DEATHS,Census-County-State-US,PEP_Vintage_2025,-8544.0,Peer
2019,Metropolitan Statistical Area,San Antonio MSA,41700,GQESTIMATES,Census-CBSA,PEP_Vintage_2020,49092.0,Peer
2022,Metropolitan Statistical Area,San Antonio MSA,41700,DEATHS,Census-CBSA,PEP_Vintage_2025,-23937.0,Peer
2019,Metropolitan Statistical Area,Austin MSA,12420,NATURALCHG,Census-CBSA,PEP_Vintage_2020,14294.0,Broad
1985,State,Texas,48,POPESTIMATE,Moodys-State,Moodys,16272730.468750013,Benchmark
2024,County or Equivalent,Travis County,48453,NETMIG,Census-County-State-US,PEP_Vintage_2025,12265.0,Focus
1997,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,INTERNATIONALMIG,Moodys-County,Moodys,1280.0441219174834,Peer
2020,Metropolitan Statistical Area,Austin MSA,12420,INTERNATIONALMIG,Census-CBSA,PEP_Vintage_2025,764.0,Broad
2020,Metropolitan Statistical Area,Houston MSA,26420,NATURALCHG,Census-CBSA,PEP_Vintage_2025,39528.0,Peer
2023,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,NETMIG,Census-County-State-US,PEP_Vintage_2025,43001.0,Peer
2013,Metropolitan Statistical Area,San Antonio MSA,41700,RINTERNATIONALMIG,Census-CBSA,PEP_Vintage_2020,5.5520817079,Peer
2001,State,Texas,48,INTERNATIONALMIG,Moodys-State,Moodys,114940.97551693923,Benchmark
1995,Metropolitan Statistical Area,Austin MSA,12420,DEATHS,Moodys-CBSA,Moodys,-5461.209204111654,Broad
1993,Metropolitan Statistical Area,Dallas MSA,19100,NATURALCHG,Moodys-CBSA,Moodys,47880.26046821352,Peer
2023,County or Equivalent,Travis County,48453,RDOMESTICMIG,Census-County-State-US,PEP_Vintage_2025,-7.614728502,Focus
2013,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,RNATURALCHG,Census-County-State-US,PEP_Vintage_2020,11.9509101975,Peer
1993,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,BIRTHS,Moodys-County,Moodys,5449.735174347391,Peer
1995,Metropolitan Statistical Area,Houston MSA,26420,RESIDUAL,Moodys-CBSA,Moodys,1515.6787303276794,Peer
1984,Metropolitan Statistical Area,San Antonio MSA,41700,BIRTHS,Moodys-CBSA,Moodys,23946.246054149982,Peer
2023,County or Equivalent,Travis County,48453,POPESTIMATE,Census-County-State-US,PEP_Vintage_2025,1353278.0,Focus
1993,State,Texas,48,DOMESTICMIG,Moodys-State,Moodys,57388.72155396888,Benchmark
2006,Metropolitan Statistical Area,Austin MSA,12420,DEATHS,Moodys-CBSA,Moodys,-7196.818599961793,Broad
1982,Metropolitan Statistical Area,San Antonio MSA,41700,NATURALCHG,Moodys-CBSA,Moodys,13911.331077251169,Peer
2001,Metropolitan Statistical Area,Austin MSA,12420,DEATHS,Moodys-CBSA,Moodys,-6591.303444472147,Broad
1988,Metropolitan Statistical Area,Austin MSA,12420,RESIDUAL,Moodys-CBSA,Moodys,291.66905853729645,Broad
1982,State,Texas,48,NATURALCHG,Moodys-State,Moodys,179987.98893620018,Benchmark
1993,Metropolitan Statistical Area,Houston MSA,26420,DOMESTICMIG,Moodys-CBSA,Moodys,-4595.263512828069,Peer
2009,Metropolitan Statistical Area,San Antonio MSA,41700,BIRTHS,Moodys-CBSA,Moodys,34158.58358073829,Peer
2012,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,RINTERNATIONALMIG,Census-County-State-US,PEP_Vintage_2020,6.0629420099,Peer
2016,Metropolitan Statistical Area,San Antonio MSA,41700,RNATURALCHG,Census-CBSA,PEP_Vintage_2020,25.3108809963,Peer
2014,Metropolitan Statistical Area,Dallas MSA,19100,RDOMESTICMIG,Census-CBSA,PEP_Vintage_2020,135.0695379394,Peer
2016,State,Texas,48,NPOPCHG,Census-County-State-US,PEP_Vintage_2020,445533.0,Benchmark
2011,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,BIRTHS,Census-County-State-US,PEP_Vintage_2020,10739.0,Peer
1994,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,NATURALCHG,Moodys-County,Moodys,2598.198676304668,Peer
2024,Metropolitan Statistical Area,Houston MSA,26420,RDEATH,Census-CBSA,PEP_Vintage_2025,78.421560388,Peer
1988,Metropolitan Statistical Area,Dallas MSA,19100,BIRTHS,Moodys-CBSA,Moodys,73210.82367299385,Peer
2005,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,POPESTIMATE,Moodys-County,Moodys,669541.0000000003,Peer
2012,Metropolitan Statistical Area,San Antonio MSA,41700,DEATHS,Census-CBSA,PEP_Vintage_2020,-14825.0,Peer
2023,County or Equivalent,Travis County,48453,RNATURALCHG,Census-County-State-US,PEP_Vintage_2025,7.109013551,Focus
2018,Metropolitan Statistical Area,San Antonio MSA,41700,BIRTHS,Census-CBSA,PEP_Vintage_2020,32616.0,Peer
2023,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,GQESTIMATES,Census-County-State-US,PEP_Vintage_2025,19675.0,Peer
2021,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,DOMESTICMIG,Census-County-State-US,PEP_Vintage_2025,46952.0,Peer
2022,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,RNETMIG,Census-County-State-US,PEP_Vintage_2025,275.06038569,Peer
2013,State,Texas,48,DOMESTICMIG,Census-County-State-US,PEP_Vintage_2020,107618.0,Benchmark
1999,County or Equivalent,Travis County,48453,DOMESTICMIG,Moodys-County,Moodys,5751.669569802687,Focus
2018,County or Equivalent,Travis County,48453,DOMESTICMIG,Census-County-State-US,PEP_Vintage_2020,5344.0,Focus
2025,County or Equivalent,Travis County,48453,DEATHS,Census-County-State-US,PEP_Vintage_2025,-6884.0,Focus
2014,Metropolitan Statistical Area,Austin MSA,12420,DEATHS,Census-CBSA,PEP_Vintage_2020,-9128.0,Broad
2012,County or Equivalent,Travis County,48453,DEATHS,Census-County-State-US,PEP_Vintage_2020,-4719.0,Focus
2016,Metropolitan Statistical Area,Dallas MSA,19100,NPOPCHG,Census-CBSA,PEP_Vintage_2020,153153.0,Peer
1989,County or Equivalent,Travis County,48453,BIRTHS,Moodys-County,Moodys,10033.597838306825,Focus
2025,County or Equivalent,Travis County,48453,POPESTIMATE,Census-County-State-US,PEP_Vintage_2025,1389670.0,Focus
1984,Metropolitan Statistical Area,Austin MSA,12420,BIRTHS,Moodys-CBSA,Moodys,12607.352936430878,Broad
1996,Place,"Fountain, CO",0827865,POPESTIMATE,Census-Place,PEP City and Town Postcensal Tables: 1990-2000,13042.0,Peer
1999,Metropolitan Statistical Area,Austin MSA,12420,DOMESTICMIG,Moodys-CBSA,Moodys,23971.679799481317,Broad
2005,Metropolitan Statistical Area,San Antonio MSA,41700,DOMESTICMIG,Moodys-CBSA,Moodys,19840.75157546648,Peer
2005,Metropolitan Statistical Area,Austin MSA,12420,RESIDUAL,Moodys-CBSA,Moodys,-1376.9999999999952,Broad
2025,State,Texas,48,DEATHS,Census-County-State-US,PEP_Vintage_2025,-232492.0,Benchmark
1998,National,US,00,POPESTIMATE,Moodys-US,Moodys,275914446.30567986,Benchmark
2006,Metropolitan Statistical Area,Dallas MSA,19100,NATURALCHG,Moodys-CBSA,Moodys,66938.15496809964,Peer
2018,Metropolitan Statistical Area,Dallas MSA,19100,RNATURALCHG,Census-CBSA,PEP_Vintage_2020,56.5410161163,Peer
2019,Metropolitan Statistical Area,San Antonio MSA,41700,RDEATH,Census-CBSA,PEP_Vintage_2020,67.0096353908,Peer
1981,Metropolitan Statistical Area,San Antonio MSA,41700,INTERNATIONALMIG,Moodys-CBSA,Moodys,-7120.016234488143,Peer
1989,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,NATURALCHG,Moodys-County,Moodys,2554.7630436102054,Peer
1993,National,US,00,BIRTHS,Moodys-US,Moodys,4061129.6191041484,Benchmark
2017,Metropolitan Statistical Area,Austin MSA,12420,GQESTIMATES,Census-CBSA,PEP_Vintage_2020,40744.0,Broad
2023,State,Texas,48,RDEATH,Census-County-State-US,PEP_Vintage_2025,7.6145783646,Benchmark
2023,State,Texas,48,GQESTIMATES,Census-County-State-US,PEP_Vintage_2025,624449.0,Benchmark
2022,National,US,00,RDOMESTICMIG,Census-County-State-US,PEP_Vintage_2025,0.0,Benchmark
2022,Metropolitan Statistical Area,Dallas MSA,19100,RDEATH,Census-CBSA,PEP_Vintage_2025,96.315721444,Peer
1983,County or Equivalent,Travis County,48453,INTERNATIONALMIG,Moodys-County,Moodys,6191.211593750142,Focus
2002,Metropolitan Statistical Area,Austin MSA,12420,DEATHS,Moodys-CBSA,Moodys,-6535.093725686807,Broad
1986,County or Equivalent,Travis County,48453,INTERNATIONALMIG,Moodys-County,Moodys,6449.030569974116,Focus
2010,State,Texas,48,NPOPCHG,Census-County-State-US,PEP_Vintage_2020,95825.0,Benchmark
2016,National,US,00,RINTERNATIONALMIG,Census-County-State-US,PEP_Vintage_2020,3.3084784672,Benchmark
2010,Metropolitan Statistical Area,Dallas MSA,19100,RESIDUAL,Census-CBSA,PEP_Vintage_2020,379.0,Peer
2010,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,NPOPCHG,Census-County-State-US,PEP_Vintage_2020,5216.0,Peer
1996,County or Equivalent,Travis County,48453,RESIDUAL,Moodys-County,Moodys,255.9825429744581,Focus
2004,State,Texas,48,POPESTIMATE,Moodys-State,Moodys,22394023.0,Benchmark
2013,Metropolitan Statistical Area,Austin MSA,12420,RNETMIG,Census-CBSA,PEP_Vintage_2020,89.5519816089,Broad
2016,National,US,00,NETMIG,Census-County-State-US,PEP_Vintage_2020,1065017.0,Benchmark
1995,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,NATURALCHG,Moodys-County,Moodys,3036.5823985009147,Peer
2012,Metropolitan Statistical Area,Houston MSA,26420,NETMIG,Census-CBSA,PEP_Vintage_2020,69162.0,Peer
2016,State,Texas,48,RNETMIG,Census-County-State-US,PEP_Vintage_2020,8.3550075615,Benchmark
2024,County or Equivalent,Travis County,48453,BIRTHS,Census-County-State-US,PEP_Vintage_2025,16209.0,Focus
2020,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,INTERNATIONALMIG,Census-County-State-US,PEP_Vintage_2025,188.0,Peer
2003,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,RESIDUAL,Moodys-County,Moodys,59.99999999999993,Peer
1983,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,DEATHS,Moodys-County,Moodys,-2251.4634534275892,Peer
2001,County or Equivalent,Travis County,48453,INTERNATIONALMIG,Moodys-County,Moodys,7455.082476454084,Focus
2013,County or Equivalent,Travis County,48453,RBIRTH,Census-County-State-US,PEP_Vintage_2020,14.274101684,Focus
1995,Place,Austin City,4805000,POPESTIMATE,Census-Place,PEP City and Town Postcensal Tables: 1990-2000,557821.0,Peer
2005,State,Texas,48,NATURALCHG,Moodys-State,Moodys,228701.8759035728,Benchmark
2018,County or Equivalent,Travis County,48453,GQESTIMATES,Census-County-State-US,PEP_Vintage_2020,23004.0,Focus
1993,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,DOMESTICMIG,Moodys-County,Moodys,11328.0119682868,Peer
2023,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,RINTERNATIONALMIG,Census-County-State-US,PEP_Vintage_2025,28.468367336,Peer
2015,Metropolitan Statistical Area,Houston MSA,26420,RINTERNATIONALMIG,Census-CBSA,PEP_Vintage_2020,28.7019387691,Peer
2012,Metropolitan Statistical Area,Dallas MSA,19100,RESIDUAL,Census-CBSA,PEP_Vintage_2020,894.0,Peer
2001,Metropolitan Statistical Area,Houston MSA,26420,BIRTHS,Moodys-CBSA,Moodys,83443.66130107119,Peer
2024,National,US,00,NETMIG,Census-County-State-US,PEP_Vintage_2025,2734468.0,Benchmark
2016,Metropolitan Statistical Area,San Antonio MSA,41700,NETMIG,Census-CBSA,PEP_Vintage_2020,29687.0,Peer
